row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
12930,94934,"ENSG00000170465","KRT6C",286887
12931,83675,"ENSG00000170469","AC135457.3",202051
12932,36424,"ENSG00000170471","KIAA1219",57148
12933,58515,"ENSG00000170473","WIBG",84305
12934,30718,"ENSG00000170476","AC135457.2",51237
12935,3826,"ENSG00000170477","KRT4",3851
12936,9819,"ENSG00000170482","SLC23A1",9963
12937,78840,"ENSG00000170484","KRT74",121391
12938,4831,"ENSG00000170485","NPAS2",4862
12939,80147,"ENSG00000170486","KRT72",140807
12940,3789,"ENSG00000170498","KISS1",3814
12941,81650,"ENSG00000170500","LONRF2",164832
12942,32823,"ENSG00000170502","NUDT9",53343
12943,110164,"ENSG00000170509","HSD17B13",345275
12944,5004,"ENSG00000170515","PA2G4",5036
12945,82017,"ENSG00000170516","COX7B2",170712
12946,54911,"ENSG00000170522","ELOVL6",79071
12947,3864,"ENSG00000170523","KRT83",3889
12948,5177,"ENSG00000170525","PFKFB3",5209
12949,55707,"ENSG00000170537","TMC7",79905
12950,22959,"ENSG00000170540","ARL6IP1",23204
12951,5240,"ENSG00000170542","SERPINB9",5272
12952,36504,"ENSG00000170545","AC139768.2",57228
12953,55029,"ENSG00000170549","IRX1",79192
12954,995,"ENSG00000170558","CDH2",1000
12955,81137,"ENSG00000170561","IRX2",153572
12956,79558,"ENSG00000170571","EMB",133418
12957,10578,"ENSG00000170577","SIX2",10736
12958,9104,"ENSG00000170579","DLGAP1",9229
12959,6733,"ENSG00000170581","STAT2",6773
12960,79605,"ENSG00000170584","NUDCD2",134492
12961,25894,"ENSG00000170604","IRF2BP1",26145
12962,134710,"ENSG00000170605","OR9K2",441639
12963,3288,"ENSG00000170606","HSPA4",3308
12964,3151,"ENSG00000170608","FOXA3",3171
12965,81149,"ENSG00000170613","FAM71B",153745
12966,119598,"ENSG00000170615","SLC26A5",375611
12967,57726,"ENSG00000170616","SCRT1",83482
12968,28727,"ENSG00000170619","COMMD5",28991
12969,6408,"ENSG00000170624","SGCD",6444
12970,78837,"ENSG00000170627","GTSF1",121355
12971,,"ENSG00000170629","DPY19L2P2",
12972,7521,"ENSG00000170631","ZNF16",7564
12973,58021,"ENSG00000170632","ARMC10",83787
12974,55997,"ENSG00000170633","RNF34",80196
12975,95,"ENSG00000170634","ACYP2",98
12976,56106,"ENSG00000170638","TRABD",80305
12977,58152,"ENSG00000170647","TMEM133",83935
12978,10858,"ENSG00000170653","ATF7",11016
12979,1018792,"ENSG00000170667","RASA4B",100271927
12980,9173,"ENSG00000170677","SOCS6",9306
12981,110243,"ENSG00000170681","MURC",347273
12982,26244,"ENSG00000170683","OR10A3",26496
12983,81563,"ENSG00000170684","ZNF296",162979
12984,3199,"ENSG00000170689","HOXB9",3219
12985,94169,"ENSG00000170703","TTLL6",284076
12986,23001,"ENSG00000170727","BOP1",23246
12987,5397,"ENSG00000170734","POLH",5429
12988,80310,"ENSG00000170743","SYT9",143425
12989,3765,"ENSG00000170745","KCNS3",3790
12990,27033,"ENSG00000170748","RBMXL2",27288
12991,3774,"ENSG00000170759","KIF5B",3799
12992,2844,"ENSG00000170775","GPR37",2861
12993,11054,"ENSG00000170776","AKAP13",11214
12994,59811,"ENSG00000170777","TPD52L3",89882
12995,34327,"ENSG00000170779","CDCA4",55038
12996,93909,"ENSG00000170782","OR10A4",283297
12997,83383,"ENSG00000170786","SDR16C5",195814
12998,80299,"ENSG00000170788","DYDC1",143241
12999,109929,"ENSG00000170790","OR10A2",341276
13000,54984,"ENSG00000170791","CHCHD7",79145
13001,60678,"ENSG00000170801","HTRA3",94031
13002,3324,"ENSG00000170802","FOXN2",3344
13003,80346,"ENSG00000170803","OR2AG1",144125
13004,135642,"ENSG00000170807","LMOD2",442721
13005,8360,"ENSG00000170819","BFSP2",8419
13006,2476,"ENSG00000170820","FSHR",2492
13007,58867,"ENSG00000170832","USP32",84669
13008,1049,"ENSG00000170835","CEL",1056
13009,8427,"ENSG00000170836","PPM1D",8493
13010,2833,"ENSG00000170837","GPR27",2850
13011,5643,"ENSG00000170848","PSG6",5675
13012,25697,"ENSG00000170852","KBTBD2",25948
13013,59054,"ENSG00000170854","MINA",84864
13014,30979,"ENSG00000170855","TRIAP1",51499
13015,27003,"ENSG00000170860","LSM3",27258
13016,10868,"ENSG00000170866","LILRA3",11026
13017,9634,"ENSG00000170871","KIAA0232",9778
13018,9644,"ENSG00000170873","MTSS1",9788
13019,55025,"ENSG00000170876","TMEM43",79188
13020,11076,"ENSG00000170881","RNF139",11236
13021,6170,"ENSG00000170889","RPS9",6203
13022,5287,"ENSG00000170890","PLA2G1B",5319
13023,33651,"ENSG00000170891","CYTL1",54360
13024,54882,"ENSG00000170892","TSEN34",79042
13025,7157,"ENSG00000170893","TRH",7200
13026,2924,"ENSG00000170899","GSTA4",2941
13027,58638,"ENSG00000170903","KIAA1826",84437
13028,4670,"ENSG00000170906","NDUFA3",4696
13029,79097,"ENSG00000170909","OSCAR",126014
13030,59502,"ENSG00000170915","PAQR8",85315
13031,11003,"ENSG00000170917","NUDT6",11162
13032,,"ENSG00000170919","XXyac-R12DG2.1",
13033,124043,"ENSG00000170920","OR7G3",390883
13034,25864,"ENSG00000170921","TANC2",26115
13035,124042,"ENSG00000170923","OR7G2",390882
13036,35439,"ENSG00000170925","TEX13B",56156
13037,5282,"ENSG00000170927","PKHD1",5314
13038,79088,"ENSG00000170929","OR1M1",125963
13039,,"ENSG00000170935","NCBP2L",
13040,,"ENSG00000170941","C8orf79",
13041,78796,"ENSG00000170946","DNAJC24",120526
13042,59653,"ENSG00000170948","MBD3L1",85509
13043,59890,"ENSG00000170949","ZNF160",90338
13044,5200,"ENSG00000170950","PGK2",5232
13045,85578,"ENSG00000170953","OR8B12",219858
13046,35075,"ENSG00000170954","ZNF415",55786
13047,76588,"ENSG00000170955","PRKCDBP",112464
13048,1076,"ENSG00000170956","CEACAM3",1084
13049,83401,"ENSG00000170959","DCDC5",100506627
13050,3020,"ENSG00000170961","HAS2",3037
13051,56111,"ENSG00000170962","PDGFD",80310
13052,10603,"ENSG00000170965","PLAC1",10761
13053,128656,"ENSG00000170967","DDI1",414301
13054,,"ENSG00000170983","C8orf14",
13055,1888,"ENSG00000170989","S1PR1",1901
13056,59857,"ENSG00000171004","HS6ST2",90161
13057,85584,"ENSG00000171014","OR4D5",219875
13058,25857,"ENSG00000171016","PYGO1",26108
13059,55932,"ENSG00000171017","LRRC8E",80131
13060,5537,"ENSG00000171033","PKIA",5569
13061,94765,"ENSG00000171044","XKR6",286046
13062,83709,"ENSG00000171045","TSNARE1",203062
13063,2342,"ENSG00000171049","FPR2",2358
13064,2341,"ENSG00000171051","FPR1",2357
13065,81461,"ENSG00000171053","PATE1",160065
13066,110265,"ENSG00000171054","OR13H1",347468
13067,9493,"ENSG00000171055","FEZ2",9637
13068,57837,"ENSG00000171056","SOX7",83595
13069,83713,"ENSG00000171060","C8orf74",203076
13070,33143,"ENSG00000171067","C11orf24",53838
13071,,"ENSG00000171084","RP11-666A20.1",
13072,235,"ENSG00000171094","ALK",238
13073,879,"ENSG00000171097","CCBL1",883
13074,4508,"ENSG00000171100","MTM1",4534
13075,,"ENSG00000171101","SIGLECP3",
13076,29722,"ENSG00000171102","OBP2B",29989
13077,34295,"ENSG00000171103","TRMT61B",55006
13078,3618,"ENSG00000171105","INSR",3643
13079,34958,"ENSG00000171109","MFN1",55669
13080,81226,"ENSG00000171115","GIMAP8",155038
13081,30883,"ENSG00000171116","HSFX1",100506164
13082,4871,"ENSG00000171119","NRTN",4902
13083,26839,"ENSG00000171121","KCNMB3",27094
13084,2509,"ENSG00000171124","FUT3",2525
13085,82145,"ENSG00000171126","KCNG3",170850
13086,1015085,"ENSG00000171129","AC233288.4",100130086
13087,81232,"ENSG00000171130","ATP6V0E2",155066
13088,5549,"ENSG00000171132","PRKCE",5581
13089,25997,"ENSG00000171133","OR2K2",26248
13090,58723,"ENSG00000171135","JAGN1",84522
13091,78647,"ENSG00000171136","RLN3",117579
13092,,"ENSG00000171142","ATP6V1E2",
13093,,"ENSG00000171147","U66059.1",
13094,10327,"ENSG00000171148","TADA3L",10474
13095,9511,"ENSG00000171150","SOCS5",9655
13096,28807,"ENSG00000171155","C1GALT1C1",29071
13097,54934,"ENSG00000171159","C9orf16",79095
13098,78721,"ENSG00000171160","MORN4",118812
13099,55697,"ENSG00000171161","ZNF672",79894
13100,34946,"ENSG00000171163","ZNF692",55657
13101,83726,"ENSG00000171169","NAIF1",203245
13102,40713,"ENSG00000171174","RBKS",64080
13103,25994,"ENSG00000171180","OR2M4",26245
13104,2880,"ENSG00000171189","GRIK1",2897
13105,4563,"ENSG00000171195","MUC7",4589
13106,37317,"ENSG00000171199","PROL1",58503
13107,10721,"ENSG00000171201","SMR3B",10879
13108,58443,"ENSG00000171202","TMEM126A",84233
13109,35151,"ENSG00000171204","TMEM126B",55863
13110,57285,"ENSG00000171206","TRIM8",81603
13111,57511,"ENSG00000171208","NETO2",81831
13112,1437,"ENSG00000171209","CSN3",1448
13113,29971,"ENSG00000171217","CLDN20",49861
13114,34850,"ENSG00000171219","CDC42BPG",55561
13115,,"ENSG00000171222","SCAND1",
13116,3701,"ENSG00000171223","JUNB",3726
13117,85560,"ENSG00000171224","C10orf35",219738
13118,80089,"ENSG00000171227","TMEM37",140738
13119,7321,"ENSG00000171234","UGT2B7",7364
13120,78156,"ENSG00000171236","LRG1",116844
13121,55604,"ENSG00000171241","SHCBP1",79801
13122,25677,"ENSG00000171243","SOSTDC1",25928
13123,4853,"ENSG00000171246","NPTX1",4884
13124,94066,"ENSG00000171262","FAM98B",283742
13125,36870,"ENSG00000171282","BAHCC1",57597
13126,59944,"ENSG00000171291","ZNF439",90594
13127,79103,"ENSG00000171295","ZNF440",126070
13128,2532,"ENSG00000171298","GAA",2548
13129,79010,"ENSG00000171302","CANT1",124583
13130,3752,"ENSG00000171303","KCNK3",3777
13131,58497,"ENSG00000171307","ZDHHC16",84287
13132,30005,"ENSG00000171310","CHST11",50515
13133,30496,"ENSG00000171311","EXOSC1",51013
13134,5191,"ENSG00000171314","PGAM1",5223
13135,34925,"ENSG00000171316","CHD7",55636
13136,81296,"ENSG00000171320","ESCO2",157570
13137,3855,"ENSG00000171345","KRT19",3880
13138,3841,"ENSG00000171346","KRT15",3866
13139,149604,"ENSG00000171357","C1orf190",541468
13140,8618,"ENSG00000171360","KRT38",8687
13141,1175,"ENSG00000171365","CLCN5",1184
13142,10918,"ENSG00000171368","TPPP",11076
13143,3727,"ENSG00000171385","KCND3",3752
13144,8785,"ENSG00000171388","APLN",8862
13145,58815,"ENSG00000171396","KRTAP4-4",84616
13146,3835,"ENSG00000171401","KRT13",3860
13147,81940,"ENSG00000171402","XAGE3",170626
13148,3832,"ENSG00000171403","KRT9",3857
13149,81941,"ENSG00000171405","XAGE5",170627
13150,26860,"ENSG00000171408","PDE7B",27115
13151,41503,"ENSG00000171421","MRPL36",64979
13152,31025,"ENSG00000171425","ZNF581",51545
13153,6,"ENSG00000171428","NAT1",9
13154,33765,"ENSG00000171431","KRT20",54474
13155,124564,"ENSG00000171433","GLOD5",392465
13156,93962,"ENSG00000171435","KSR2",283455
13157,80647,"ENSG00000171443","ZNF524",147807
13158,4138,"ENSG00000171444","MCC",4163
13159,109995,"ENSG00000171446","KRT27",342574
13160,36957,"ENSG00000171448","ZBTB26",57684
13161,8862,"ENSG00000171450","CDK5R2",8941
13162,60141,"ENSG00000171451","DSEL",92126
13163,9392,"ENSG00000171453","POLR1C",9533
13164,82226,"ENSG00000171456","ASXL1",171023
13165,124534,"ENSG00000171459","OR1L6",392390
13166,41832,"ENSG00000171462","DLK2",65989
13167,34100,"ENSG00000171466","ZNF562",54811
13168,23900,"ENSG00000171467","ZNF318",24149
13169,60258,"ENSG00000171469","ZNF561",93134
13170,151821,"ENSG00000171471","MAP1LC3B2",643246
13171,80592,"ENSG00000171475","WIPF2",147179
13172,58726,"ENSG00000171476","HOPX",84525
13173,169661,"ENSG00000171478","SPACA5B",729201
13174,26482,"ENSG00000171481","OR1L3",26735
13175,,"ENSG00000171483","SSX6",
13176,110237,"ENSG00000171484","OR1B1",347169
13177,79116,"ENSG00000171487","NLRP5",126206
13178,58440,"ENSG00000171488","LRRC8C",84230
13179,123614,"ENSG00000171489","SPACA5",389852
13180,25905,"ENSG00000171490","RSL1D1",26156
13181,34433,"ENSG00000171492","LRRC8D",55144
13182,79562,"ENSG00000171495","HEATR7B2",133558
13183,79763,"ENSG00000171496","OR1L8",138881
13184,5449,"ENSG00000171497","PPID",5481
13185,79764,"ENSG00000171501","OR1N2",138882
13186,90289,"ENSG00000171502","COL24A1",255631
13187,2095,"ENSG00000171503","ETFDH",2110
13188,79765,"ENSG00000171505","OR1N1",138883
13189,37774,"ENSG00000171509","RXFP1",59350
13190,23320,"ENSG00000171517","LPAR3",23566
13191,5702,"ENSG00000171522","PTGER4",5734
13192,6862,"ENSG00000171530","TBCA",6902
13193,4735,"ENSG00000171532","NEUROD2",4761
13194,4110,"ENSG00000171533","MAP6",4135
13195,23195,"ENSG00000171540","OTP",23440
13196,9291,"ENSG00000171551","ECEL1",9427
13197,595,"ENSG00000171552","BCL2L1",598
13198,2251,"ENSG00000171557","FGG",2266
13199,2228,"ENSG00000171560","FGA",2243
13200,109926,"ENSG00000171561","OR2AT4",341152
13201,2229,"ENSG00000171564","FGB",2244
13202,5324,"ENSG00000171566","PLRG1",5356
13203,76549,"ENSG00000171570","EGLN2",112398
13204,83646,"ENSG00000171574","ZNF324B",201514
13205,1814,"ENSG00000171587","DSCAM",1826
13206,41044,"ENSG00000171595","DNAI2",64446
13207,10170,"ENSG00000171596","NMUR1",10316
13208,22639,"ENSG00000171603","CLSTN1",22883
13209,31003,"ENSG00000171604","CXXC5",51523
13210,10624,"ENSG00000171606","ZNF274",10782
13211,5261,"ENSG00000171608","PIK3CD",5293
13212,82699,"ENSG00000171611","PTCRA",171558
13213,58485,"ENSG00000171612","SLC25A33",84275
13214,8441,"ENSG00000171617","ENC1",8507
13215,55977,"ENSG00000171621","SPSB1",80176
13216,4999,"ENSG00000171631","P2RY6",5031
13217,2171,"ENSG00000171634","BPTF",2186
13218,81907,"ENSG00000171643","S100Z",170591
13219,94249,"ENSG00000171649","ZIK1",284307
13220,26942,"ENSG00000171657","GPR82",27197
13221,2840,"ENSG00000171659","GPR34",2857
13222,36722,"ENSG00000171680","PLEKHG5",57449
13223,35018,"ENSG00000171681","ATF7IP",55729
13224,149625,"ENSG00000171695","C20orf201",198437
13225,10141,"ENSG00000171700","RGS19",10287
13226,6879,"ENSG00000171703","TCEA2",6919
13227,1661,"ENSG00000171711","DEFB4",1673
13228,83758,"ENSG00000171714","ANO5",203859
13229,8764,"ENSG00000171720","HDAC3",8841
13230,94373,"ENSG00000171722","C1orf111",284680
13231,10097,"ENSG00000171723","GPHN",10243
13232,36960,"ENSG00000171724","VAT1L",57687
13233,34381,"ENSG00000171729","TMEM51",55092
13234,23016,"ENSG00000171735","CAMTA1",23261
13235,3935,"ENSG00000171747","LGALS4",3960
13236,81015,"ENSG00000171757","LRRC34",151827
13237,5021,"ENSG00000171759","PAH",5053
13238,54869,"ENSG00000171763","SPATA5L1",79029
13239,2612,"ENSG00000171766","GATM",2628
13240,60278,"ENSG00000171772","SYCE1",93426
13241,77718,"ENSG00000171773","NXNL1",115861
13242,77700,"ENSG00000171777","RASGRP4",115727
13243,4776,"ENSG00000171786","NHLH1",4807
13244,83538,"ENSG00000171790","SLFNL1",200172
13245,593,"ENSG00000171791","BCL2",596
13246,,"ENSG00000171792","C12orf32",
13247,1492,"ENSG00000171793","CTPS",1503
13248,8373,"ENSG00000171794","UTF1",8433
13249,59598,"ENSG00000171798","KNDC1",85442
13250,58123,"ENSG00000171804","WDR87",83889
13251,60170,"ENSG00000171806","C1orf156",92342
13252,34066,"ENSG00000171811","C10orf92",54777
13253,1287,"ENSG00000171812","COL8A2",1296
13254,81772,"ENSG00000171813","PWWP2B",170394
13255,29663,"ENSG00000171815","PCDHB1",29930
13256,81591,"ENSG00000171817","ZNF540",163255
13257,10072,"ENSG00000171819","ANGPTL7",10218
13258,80390,"ENSG00000171823","FBXL14",144699
13259,5362,"ENSG00000171824","EXOSC10",5394
13260,80699,"ENSG00000171827","ZNF570",148268
13261,4784,"ENSG00000171840","NINJ2",4815
13262,4275,"ENSG00000171843","MLLT3",4300
13263,34427,"ENSG00000171847","FAM90A1",55138
13264,6208,"ENSG00000171848","RRM2",6241
13265,30594,"ENSG00000171853","TTC15",51112
13266,3436,"ENSG00000171855","IFNB1",3456
13267,6194,"ENSG00000171858","RPS21",6227
13268,715,"ENSG00000171860","C3AR1",719
13269,34467,"ENSG00000171861","RNMTL1",55178
13270,5696,"ENSG00000171862","PTEN",5728
13271,6168,"ENSG00000171863","RPS7",6201
13272,23381,"ENSG00000171864","PRND",23627
13273,89745,"ENSG00000171865","RNASEH1",246243
13274,5589,"ENSG00000171867","PRNP",5621
13275,79263,"ENSG00000171872","KLF17",128209
13276,143,"ENSG00000171873","ADRA1D",146
13277,59168,"ENSG00000171877","FRMD5",84978
13278,358,"ENSG00000171885","AQP4",361
13279,37105,"ENSG00000171903","CYP4F11",57834
13280,57902,"ENSG00000171914","TLN2",83660
13281,151043,"ENSG00000171916","LGALS9C",654346
13282,30513,"ENSG00000171928","FAM18B",51030
13283,,"ENSG00000171931","FBXW10",
13284,26280,"ENSG00000171936","OR10H3",26532
13285,7720,"ENSG00000171940","ZNF217",7764
13286,26286,"ENSG00000171942","OR10H2",26538
13287,123692,"ENSG00000171944","OR52A5",390054
13288,7811,"ENSG00000171951","SCG2",7857
13289,60075,"ENSG00000171953","ATPAF2",91647
13290,79146,"ENSG00000171954","CYP4F22",126410
13291,26768,"ENSG00000171956","FOXB1",27023
13292,10318,"ENSG00000171960","PPIH",10465
13293,57694,"ENSG00000171962","LRRC48",83450
13294,79126,"ENSG00000171970","ZNF57",126295
13295,80828,"ENSG00000171984","C20orf196",149840
13296,80315,"ENSG00000171987","C11orf40",143501
13297,85697,"ENSG00000171988","JMJD1C",221037
13298,60186,"ENSG00000171989","LDHAL6B",92483
13299,11181,"ENSG00000171992","SYNPO",11346
13300,,"ENSG00000171999","AC009758.1",
13301,55834,"ENSG00000172000","ZNF556",80032
13302,4093,"ENSG00000172005","MAL",4118
13303,77658,"ENSG00000172006","ZNF554",115196
13304,57696,"ENSG00000172007","RAB33B",83452
13305,7022,"ENSG00000172009","THOP1",7064
13306,171941,"ENSG00000172014","ANKRD20A4",728747
13307,5036,"ENSG00000172016","REG3A",5068
13308,2580,"ENSG00000172020","GAP43",2596
13309,5936,"ENSG00000172023","REG1B",5968
13310,90091,"ENSG00000172031","EPHX4",253152
13311,3888,"ENSG00000172037","LAMB2",3913
13312,10711,"ENSG00000172046","USP19",10869
13313,5827,"ENSG00000172053","QARS",5859
13314,60749,"ENSG00000172057","ORMDL3",94103
13315,8240,"ENSG00000172058","SERF1A",8293
13316,8401,"ENSG00000172059","KLF11",8462
13317,79478,"ENSG00000172061","LRRC15",131578
13318,6566,"ENSG00000172062","SMN1",6606
13319,80149,"ENSG00000172070","SRXN1",140809
13320,9314,"ENSG00000172071","EIF2AK3",9451
13321,83574,"ENSG00000172073","C2orf51",200523
13322,79130,"ENSG00000172081","MOBKL2A",126308
13323,30796,"ENSG00000172086","KRCC1",51315
13324,10055,"ENSG00000172113","NME6",10201
13325,33497,"ENSG00000172115","CYCS",54205
13326,921,"ENSG00000172116","CD8B",926
13327,34395,"ENSG00000172123","SLFN12",55106
13328,790,"ENSG00000172137","CALB2",794
13329,94544,"ENSG00000172139","SLC9A10",285335
13330,8325,"ENSG00000172146","OR1A1",8383
13331,,"ENSG00000172148","OR7A2P",
13332,25938,"ENSG00000172150","OR1A2",26189
13333,78799,"ENSG00000172154","OR8I2",120586
13334,110627,"ENSG00000172155","LCE1D",353134
13335,6321,"ENSG00000172156","CCL11",6356
13336,90385,"ENSG00000172159","FRMD3",257019
13337,6601,"ENSG00000172164","SNTB1",6641
13338,26830,"ENSG00000172167","MTBP",27085
13339,55539,"ENSG00000172171","C17orf42",79736
13340,28734,"ENSG00000172172","MRPL13",28998
13341,10734,"ENSG00000172175","MALT1",10892
13342,5585,"ENSG00000172179","PRL",5617
13343,3644,"ENSG00000172183","ISG20",3669
13344,85515,"ENSG00000172188","OR4C11",219429
13345,81175,"ENSG00000172197","LPCAT3",154141
13346,85512,"ENSG00000172199","OR8U8",219417
13347,3380,"ENSG00000172201","ID4",3400
13348,78765,"ENSG00000172208","OR4X2",119764
13349,2828,"ENSG00000172209","GPR22",2845
13350,10516,"ENSG00000172215","CXCR6",10663
13351,1044,"ENSG00000172216","CEBPB",1051
13352,563,"ENSG00000172232","AZU1",566
13353,7134,"ENSG00000172236","TPSAB1",7177
13354,471,"ENSG00000172238","ATOH1",474
13355,10458,"ENSG00000172239","PAIP1",10605
13356,41178,"ENSG00000172243","CLEC7A",64581
13357,119585,"ENSG00000172244","C5orf34",375444
13358,77616,"ENSG00000172247","C1QTNF4",114900
13359,,"ENSG00000172250","SERHL",
13360,90401,"ENSG00000172260","NEGR1",257194
13361,7646,"ENSG00000172262","ZNF131",7690
13362,80085,"ENSG00000172264","MACROD2",140733
13363,1786,"ENSG00000172269","DPAGT1",1798
13364,678,"ENSG00000172270","BSG",682
13365,25737,"ENSG00000172273","HINFP",25988
13366,,"ENSG00000172283","PRYP4",
13367,8962,"ENSG00000172288","CDY1",9085
13368,123758,"ENSG00000172289","OR10V1",390201
13369,90133,"ENSG00000172292","LASS6",253782
13370,34593,"ENSG00000172296","SPTLC3",55304
13371,34641,"ENSG00000172301","C17orf79",55352
13372,76618,"ENSG00000172315","TP53RK",112858
13373,8638,"ENSG00000172318","B3GALT1",8708
13374,85603,"ENSG00000172320","OR5A1",219982
13375,81468,"ENSG00000172322","CLEC12A",160364
13376,85602,"ENSG00000172324","OR5A2",219981
13377,665,"ENSG00000172331","BPGM",669
13378,10102,"ENSG00000172336","POP7",10248
13379,83505,"ENSG00000172339","ALG14",199857
13380,8724,"ENSG00000172340","SUCLG2",8801
13381,56539,"ENSG00000172345","STARD5",80765
13382,26999,"ENSG00000172346","CSDC2",27254
13383,10085,"ENSG00000172348","RCAN2",10231
13384,3578,"ENSG00000172349","IL16",3603
13385,40770,"ENSG00000172350","ABCG4",64137
13386,90092,"ENSG00000172352","CDY1B",253175
13387,2766,"ENSG00000172354","GNB2",2783
13388,85629,"ENSG00000172361","CCDC11",220136
13389,123753,"ENSG00000172362","OR5B12",390191
13390,123752,"ENSG00000172365","OR5B2",390190
13391,58541,"ENSG00000172366","C16orf14",84331
13392,55652,"ENSG00000172367","PDZD3",79849
13393,9710,"ENSG00000172375","C2CD2L",9854
13394,85592,"ENSG00000172377","OR9I1",219954
13395,9771,"ENSG00000172379","ARNT2",9915
13396,35255,"ENSG00000172380","GNG12",55970
13397,85591,"ENSG00000172381","OR6Q1",219952
13398,58120,"ENSG00000172382","PRSS27",83886
13399,31258,"ENSG00000172399","MYOZ2",51778
13400,82227,"ENSG00000172403","SYNPO2",171024
13401,80878,"ENSG00000172404","DNAJB7",150353
13402,10820,"ENSG00000172409","CLP1",10978
13403,9878,"ENSG00000172410","INSL5",10022
13404,80550,"ENSG00000172421","AC008026.2",146779
13405,80337,"ENSG00000172425","TTC36",143941
13406,85752,"ENSG00000172426","RSPH9",221421
13407,80913,"ENSG00000172428","MYEOV2",150678
13408,33967,"ENSG00000172432","GTPBP2",54676
13409,34566,"ENSG00000172456","FGGY",55277
13410,93877,"ENSG00000172457","OR9G4",283189
13411,32822,"ENSG00000172458","IL17D",53342
13412,85532,"ENSG00000172459","OR5AR1",219493
13413,,"ENSG00000172460","TMPRSS8",
13414,10543,"ENSG00000172461","FUT9",10690
13415,109555,"ENSG00000172464","OR5AP2",338675
13416,9204,"ENSG00000172465","TCEAL1",9338
13417,7529,"ENSG00000172466","ZNF24",7572
13418,59663,"ENSG00000172468","HSFY1",86614
13419,55497,"ENSG00000172469","MANEA",79694
13420,80266,"ENSG00000172476","RAB40A",142684
13421,55721,"ENSG00000172478","C2orf54",79919
13422,186,"ENSG00000172482","AGXT",189
13423,85527,"ENSG00000172487","OR8J1",219477
