,hgnc_symbol,ensembl_gene_id,ensembl_peptide_id
4001,SNAP91,ENSG00000065609,ENSP00000429950
4002,SNAP91,ENSG00000065609,ENSP00000428592
4003,SNAP91,ENSG00000065609,ENSP00000412492
4004,SNAP91,ENSG00000065609,ENSP00000413277
4005,DDX17,ENSG00000100201,ENSP00000380033
4006,DDX17,ENSG00000100201,
4007,DDX17,ENSG00000100201,ENSP00000385536
4008,DDX17,ENSG00000100201,ENSP00000371046
4009,DDX17,ENSG00000100201,ENSP00000400766
4010,SLC17A7,ENSG00000104888,ENSP00000221485
4011,SLC17A7,ENSG00000104888,ENSP00000470338
4012,SLC17A7,ENSG00000104888,
4013,SLC17A7,ENSG00000104888,ENSP00000472086
4014,SLC17A7,ENSG00000104888,ENSP00000441767
4015,PLCL2,ENSG00000154822,
4016,PLCL2,ENSG00000154822,ENSP00000409637
4017,PLCL2,ENSG00000154822,ENSP00000412836
4018,PLCL2,ENSG00000154822,ENSP00000404433
4019,PLCL2,ENSG00000154822,ENSP00000379979
4020,ZMYND11,ENSG00000260150,ENSP00000457204
4021,ZMYND11,ENSG00000260150,ENSP00000456634
4022,ZMYND11,ENSG00000260150,ENSP00000457248
4023,ZMYND11,ENSG00000260150,ENSP00000454775
4024,ZMYND11,ENSG00000260150,ENSP00000455330
4025,ZMYND11,ENSG00000260150,ENSP00000456325
4026,ZMYND11,ENSG00000260150,ENSP00000458138
4027,ZMYND11,ENSG00000260150,
4028,NPM1,ENSG00000181163,ENSP00000428755
4029,NPM1,ENSG00000181163,ENSP00000296930
4030,NPM1,ENSG00000181163,ENSP00000429485
4031,NPM1,ENSG00000181163,ENSP00000341168
4032,NPM1,ENSG00000181163,ENSP00000377408
4033,NPM1,ENSG00000181163,
4034,NPM1,ENSG00000181163,ENSP00000428647
4035,DYNC1H1,ENSG00000197102,ENSP00000348965
4036,DYNC1H1,ENSG00000197102,
4037,DYNC1H1,ENSG00000197102,ENSP00000450674
4038,KDM3B,ENSG00000120733,ENSP00000326563
4039,KDM3B,ENSG00000120733,ENSP00000425186
4040,KDM3B,ENSG00000120733,
4041,KDM3B,ENSG00000120733,ENSP00000423012
4042,KDM3B,ENSG00000120733,ENSP00000378335
4043,KDM3B,ENSG00000120733,ENSP00000439462
4044,PPP4R2,ENSG00000163605,ENSP00000349124
4045,PPP4R2,ENSG00000163605,ENSP00000418568
4046,PPP4R2,ENSG00000163605,
4047,PPP4R2,ENSG00000163605,ENSP00000418750
4048,PPP4R2,ENSG00000163605,ENSP00000418675
4049,PPP4R2,ENSG00000163605,ENSP00000420098
4050,PPP4R2,ENSG00000163605,ENSP00000419055
4051,PPP4R2,ENSG00000163605,ENSP00000377825
4052,PPP4R2,ENSG00000163605,ENSP00000295862
4053,SMARCA4,ENSG00000127616,ENSP00000343896
4054,SMARCA4,ENSG00000127616,ENSP00000395654
4055,SMARCA4,ENSG00000127616,ENSP00000445036
4056,SMARCA4,ENSG00000127616,ENSP00000464778
4057,SMARCA4,ENSG00000127616,ENSP00000392837
4058,SMARCA4,ENSG00000127616,ENSP00000466963
4059,SMARCA4,ENSG00000127616,
4060,SMARCA4,ENSG00000127616,ENSP00000467200
4061,SMARCA4,ENSG00000127616,ENSP00000467796
4062,SMARCA4,ENSG00000127616,ENSP00000350720
4063,SMARCA4,ENSG00000127616,ENSP00000414727
4064,SMARCA4,ENSG00000127616,ENSP00000397783
4065,HPN,ENSG00000105707,ENSP00000262626
4066,HPN,ENSG00000105707,ENSP00000376060
4067,HPN,ENSG00000105707,ENSP00000472310
4068,HPN,ENSG00000105707,ENSP00000470327
4069,HPN,ENSG00000105707,
4070,SERBP1,ENSG00000142864,ENSP00000360033
4071,SERBP1,ENSG00000142864,ENSP00000360034
4072,SERBP1,ENSG00000142864,ENSP00000354591
4073,SERBP1,ENSG00000142864,ENSP00000360029
4074,SERBP1,ENSG00000142864,
4075,RBM26,ENSG00000139746,ENSP00000401474
4076,RBM26,ENSG00000139746,ENSP00000267229
4077,RBM26,ENSG00000139746,ENSP00000387531
4078,RBM26,ENSG00000139746,
4079,RBM26,ENSG00000139746,ENSP00000390222
4080,AHDC1,ENSG00000126705,ENSP00000247087
4081,AHDC1,ENSG00000126705,
4082,AHDC1,ENSG00000126705,ENSP00000363123
4083,GATAD2B,ENSG00000143614,ENSP00000357644
4084,CREBBP,ENSG00000005339,ENSP00000262367
4085,CREBBP,ENSG00000005339,ENSP00000371502
4086,CREBBP,ENSG00000005339,
4087,CREBBP,ENSG00000005339,ENSP00000460474
4088,CREBBP,ENSG00000005339,ENSP00000461002
4089,CREBBP,ENSG00000005339,ENSP00000459490
4090,CREBBP,ENSG00000005339,ENSP00000458254
4091,PAIP1,ENSG00000172239,ENSP00000302768
4092,PAIP1,ENSG00000172239,ENSP00000387729
4093,PAIP1,ENSG00000172239,ENSP00000426089
4094,PAIP1,ENSG00000172239,ENSP00000339622
4095,PAIP1,ENSG00000172239,ENSP00000425084
4096,PAIP1,ENSG00000172239,ENSP00000422084
4097,PAIP1,ENSG00000172239,ENSP00000425675
4098,PAIP1,ENSG00000172239,ENSP00000425736
4099,PAIP1,ENSG00000172239,ENSP00000427410
4100,PAIP1,ENSG00000172239,ENSP00000425406
4101,CCNA2,ENSG00000145386,ENSP00000274026
4102,MAT2A,ENSG00000168906,ENSP00000303147
4103,MAT2A,ENSG00000168906,
4104,MAT2A,ENSG00000168906,ENSP00000386353
4105,PRRC2A,ENSG00000226618,ENSP00000396812
4106,PRRC2A,ENSG00000226618,
4107,PRRC2A,ENSG00000226618,ENSP00000404619
4108,PRRC2A,ENSG00000226618,ENSP00000450344
4109,PRRC2A,ENSG00000226618,ENSP00000449937
4110,LRRC7,ENSG00000033122,ENSP00000309245
4111,LRRC7,ENSG00000033122,ENSP00000359997
4112,LRRC7,ENSG00000033122,ENSP00000035383
4113,LRRC7,ENSG00000033122,ENSP00000466082
4114,LRRC7,ENSG00000033122,ENSP00000476660
4115,LRRC7,ENSG00000033122,ENSP00000476307
4116,LRRC7,ENSG00000033122,ENSP00000477399
4117,LRRC7,ENSG00000033122,
4118,LRRC7,ENSG00000033122,ENSP00000394867
4119,TFAP4,ENSG00000090447,
4120,TFAP4,ENSG00000090447,ENSP00000204517
4121,TFAP4,ENSG00000090447,ENSP00000461352
4122,TFAP4,ENSG00000090447,ENSP00000460067
4123,TFAP4,ENSG00000090447,ENSP00000459390
4124,NOTCH1,ENSG00000148400,ENSP00000277541
4125,NOTCH1,ENSG00000148400,
4126,PRR12,ENSG00000126464,ENSP00000394510
4127,PRR12,ENSG00000126464,
4128,ROBO2,ENSG00000185008,ENSP00000417335
4129,ROBO2,ENSG00000185008,ENSP00000473268
4130,ROBO2,ENSG00000185008,
4131,ROBO2,ENSG00000185008,ENSP00000417164
4132,ROBO2,ENSG00000185008,ENSP00000327536
4133,ROBO2,ENSG00000185008,ENSP00000418117
4134,ROBO2,ENSG00000185008,ENSP00000418344
4135,ROBO2,ENSG00000185008,ENSP00000418190
4136,ROBO2,ENSG00000185008,ENSP00000418446
4137,ROBO2,ENSG00000185008,ENSP00000417471
4138,ZMYND11,ENSG00000015171,ENSP00000397072
4139,ZMYND11,ENSG00000015171,ENSP00000424205
4140,ZMYND11,ENSG00000015171,ENSP00000371003
4141,ZMYND11,ENSG00000015171,ENSP00000385484
4142,ZMYND11,ENSG00000015171,ENSP00000386010
4143,ZMYND11,ENSG00000015171,ENSP00000473321
4144,ZMYND11,ENSG00000015171,ENSP00000381046
4145,ZMYND11,ENSG00000015171,ENSP00000370996
4146,ZMYND11,ENSG00000015171,ENSP00000452959
4147,ZMYND11,ENSG00000015171,
4148,ZMYND11,ENSG00000015171,ENSP00000381053
4149,ZMYND11,ENSG00000015171,ENSP00000381050
4150,ZMYND11,ENSG00000015171,ENSP00000309992
4151,ZMYND11,ENSG00000015171,ENSP00000371020
4152,ZMYND11,ENSG00000015171,ENSP00000371017
4153,ZMYND11,ENSG00000015171,ENSP00000438461
4154,ZMYND11,ENSG00000015171,ENSP00000371015
4155,ZMYND11,ENSG00000015171,ENSP00000439587
4156,BAG6,ENSG00000228760,
4157,BAG6,ENSG00000228760,ENSP00000412274
4158,BAG6,ENSG00000228760,ENSP00000414148
4159,BAG6,ENSG00000228760,ENSP00000416540
4160,BAG6,ENSG00000228760,ENSP00000413327
4161,BAG6,ENSG00000228760,ENSP00000415330
4162,BAG6,ENSG00000228760,ENSP00000402441
4163,BAG6,ENSG00000228760,ENSP00000406001
4164,BAG6,ENSG00000228760,ENSP00000398389
4165,BAG6,ENSG00000228760,ENSP00000413422
4166,BAG6,ENSG00000228760,ENSP00000404299
4167,BAG6,ENSG00000228760,ENSP00000414815
4168,BAG6,ENSG00000228760,ENSP00000403436
4169,BAG6,ENSG00000228760,ENSP00000400641
4170,BAG6,ENSG00000228760,ENSP00000406240
4171,BAG6,ENSG00000228760,ENSP00000405607
4172,BAG6,ENSG00000228760,ENSP00000394111
4173,BAG6,ENSG00000228760,ENSP00000414702
4174,BAG6,ENSG00000228760,ENSP00000404703
4175,BAG6,ENSG00000228760,ENSP00000407297
4176,BAG6,ENSG00000228760,ENSP00000401218
4177,BAG6,ENSG00000228760,ENSP00000408125
4178,BAG6,ENSG00000228760,ENSP00000404578
4179,BAG6,ENSG00000228760,ENSP00000449636
4180,ACTR3B,ENSG00000133627,ENSP00000367007
4181,ACTR3B,ENSG00000133627,ENSP00000256001
4182,ACTR3B,ENSG00000133627,ENSP00000380452
4183,ACTR3B,ENSG00000133627,
4184,ACTR3B,ENSG00000133627,ENSP00000446157
4185,PSME3,ENSG00000131467,
4186,PSME3,ENSG00000131467,ENSP00000441682
4187,PSME3,ENSG00000131467,ENSP00000467580
4188,PSME3,ENSG00000131467,ENSP00000466794
4189,PSME3,ENSG00000131467,ENSP00000466451
4190,PSME3,ENSG00000131467,ENSP00000409487
4191,PSME3,ENSG00000131467,ENSP00000465743
4192,PSME3,ENSG00000131467,ENSP00000466945
4193,PSME3,ENSG00000131467,ENSP00000437924
4194,PSME3,ENSG00000131467,ENSP00000293362
4195,PSME3,ENSG00000131467,ENSP00000468702
4196,PSME3,ENSG00000131467,ENSP00000465155
4197,PSME3,ENSG00000131467,ENSP00000438237
4198,ZFHX3,ENSG00000140836,ENSP00000268489
4199,ZFHX3,ENSG00000140836,ENSP00000438926
4200,ZFHX3,ENSG00000140836,
4201,KMT2A,ENSG00000118058,ENSP00000436786
4202,KMT2A,ENSG00000118058,ENSP00000432391
4203,KMT2A,ENSG00000118058,ENSP00000374157
4204,KMT2A,ENSG00000118058,ENSP00000434618
4205,KMT2A,ENSG00000118058,ENSP00000436564
4206,KMT2A,ENSG00000118058,ENSP00000432652
4207,KMT2A,ENSG00000118058,ENSP00000436700
4208,KMT2A,ENSG00000118058,ENSP00000376612
4209,KMT2A,ENSG00000118058,
4210,KMT2A,ENSG00000118058,ENSP00000346516
4211,SMARCE1,ENSG00000073584,ENSP00000323967
4212,SMARCE1,ENSG00000073584,ENSP00000464501
4213,SMARCE1,ENSG00000073584,ENSP00000445370
4214,SMARCE1,ENSG00000073584,
4215,SMARCE1,ENSG00000073584,ENSP00000367039
4216,SMARCE1,ENSG00000073584,ENSP00000464511
4217,SMARCE1,ENSG00000073584,ENSP00000462475
4218,SMARCE1,ENSG00000073584,ENSP00000411607
4219,SMARCE1,ENSG00000073584,ENSP00000466608
4220,SMARCE1,ENSG00000073584,ENSP00000392958
4221,SMARCE1,ENSG00000073584,ENSP00000463216
4222,SMARCE1,ENSG00000073584,ENSP00000464061
4223,SMARCE1,ENSG00000073584,ENSP00000462857
4224,SMARCE1,ENSG00000073584,ENSP00000462381
4225,SMARCE1,ENSG00000073584,ENSP00000463282
4226,SMARCE1,ENSG00000073584,ENSP00000463405
4227,SMARCE1,ENSG00000073584,ENSP00000441857
4228,ZRANB2,ENSG00000132485,ENSP00000359958
4229,ZRANB2,ENSG00000132485,
4230,ZRANB2,ENSG00000132485,ENSP00000254821
4231,CACNA1I,ENSG00000100346,ENSP00000385680
4232,CACNA1I,ENSG00000100346,ENSP00000383887
4233,CACNA1I,ENSG00000100346,ENSP00000384093
4234,CACNA1I,ENSG00000100346,ENSP00000385019
4235,CACNA1I,ENSG00000100346,
4236,CACNA1I,ENSG00000100346,ENSP00000337829
4237,CACNA1I,ENSG00000100346,ENSP00000383028
4238,IPO5,ENSG00000065150,
4239,IPO5,ENSG00000065150,ENSP00000420284
4240,IPO5,ENSG00000065150,ENSP00000419766
4241,IPO5,ENSG00000065150,ENSP00000261574
4242,IPO5,ENSG00000065150,ENSP00000419166
4243,IPO5,ENSG00000065150,ENSP00000419398
4244,IPO5,ENSG00000065150,ENSP00000420149
4245,IPO5,ENSG00000065150,ENSP00000419797
4246,IPO5,ENSG00000065150,ENSP00000417993
4247,IPO5,ENSG00000065150,ENSP00000420043
4248,IPO5,ENSG00000065150,ENSP00000419860
4249,IPO5,ENSG00000065150,ENSP00000417721
4250,IPO5,ENSG00000065150,ENSP00000417162
4251,IPO5,ENSG00000065150,ENSP00000408885
4252,IPO5,ENSG00000065150,ENSP00000350219
4253,IPO5,ENSG00000065150,ENSP00000420079
4254,IPO5,ENSG00000065150,ENSP00000419003
4255,IPO5,ENSG00000065150,ENSP00000418393
4256,IPO5,ENSG00000065150,ENSP00000417647
4257,IPO5,ENSG00000065150,ENSP00000385938
4258,IPO5,ENSG00000065150,ENSP00000419764
4259,IPO5,ENSG00000065150,ENSP00000420491
4260,IPO5,ENSG00000065150,ENSP00000445126
